8.854533764624928846e-03,-7.494676147492333046e-03,7.522688111248160281e-02,9.917001203002668852e-01,9.769170320811686875e-03,1.202728629837006152e-01,4.438325289321574246e-02,-3.853000240148190397e-02,-1.177849275959986924e-01,1.033385653495416445e+00,-2.116930303745315101e+00,2.655993351402965885e+00,9.705084435296212897e-01
1.105691153885971292e-02,-8.792387744116073045e-03,8.531597684311797991e-02,9.898363499779045949e-01,-7.343864771775366999e-04,1.329060047998243399e-01,5.059105481278737548e-02,-4.380316018912405740e-02,-1.422351828626268189e-01,1.074044652127173372e+00,-2.105656048099740385e+00,2.435411400249613667e+00,9.584691684011666934e-01
1.360445344179766688e-02,-1.009119278674508804e-02,9.577519687134984638e-02,9.878282430084329713e-01,-1.113418702985427035e-02,1.444108938629475591e-01,5.671759804294512763e-02,-4.550542777427026703e-02,-1.656076274193169495e-01,1.108035288305770028e+00,-2.084633382125969714e+00,2.215975134985355588e+00,9.427331196679596959e-01
1.650950324376439238e-02,-1.136048264220532872e-02,1.065303571186749093e-01,9.857196046472359585e-01,-2.137636001850634973e-02,1.547984612516120073e-01,6.274829591781029559e-02,-4.350800114510779137e-02,-1.877261716066662700e-01,1.136414810397416097e+00,-2.059331231834829801e+00,2.002340869659073874e+00,9.257154547122553589e-01
1.978092641236885163e-02,-1.257251001783287955e-02,1.175160773221336080e-01,9.835471342987198717e-01,-3.143488138716141883e-02,1.641020634416021362e-01,6.868329941957800056e-02,-3.779979887896952467e-02,-2.084975644098095438e-01,1.160048825171116960e+00,-2.029191434929076276e+00,1.793232197842607789e+00,9.083673570972677913e-01
2.342465252691630639e-02,-1.370204357626720465e-02,1.286744261039487747e-01,9.813446541338600726e-01,-4.128086871958165649e-02,1.723496038290277255e-01,7.452632917720047878e-02,-2.840539104715280455e-02,-2.278391486499029284e-01,1.179650009922444287e+00,-1.994616021807468664e+00,1.588539691452771629e+00,8.910159469295400037e-01
2.744411746459051588e-02,-1.472605521879541066e-02,1.399538086558255456e-01,9.791425837091772832e-01,-5.088794964577292301e-02,1.795688433216527657e-01,8.028230101516632689e-02,-1.538690934978061316e-02,-2.456874363503676606e-01,1.195801596436000702e+00,-1.955843067211371578e+00,1.388127240677807572e+00,8.737928583006669969e-01
3.184060907006019264e-02,-1.562348137997966388e-02,1.513080827844575094e-01,9.769681770223276329e-01,-6.023147781580572013e-02,1.857871512064539210e-01,8.595629478045355154e-02,1.165170421085741023e-03,-2.619934769067270852e-01,1.208978575026118829e+00,-1.913128912597159781e+00,1.191964275425218212e+00,8.567549111335911460e-01
3.661355048089497827e-02,-1.637503000157516236e-02,1.626958533477290414e-01,9.748455872708564618e-01,-6.928862456189631425e-02,1.910318664011905754e-01,9.155322771009852256e-02,2.113761299254517112e-02,-2.767207695537465262e-01,1.219565030974474107e+00,-1.866730527663864603e+00,1.000085769544400094e+00,8.399301341230245299e-01
4.176073863665639985e-02,-1.696302153928062884e-02,1.740799090756713907e-01,9.727959349165469227e-01,-7.803834827661511320e-02,1.953304872948084803e-01,9.707773143863548948e-02,4.439892273587700555e-02,-2.898432915638386453e-01,1.227868725484970058e+00,-1.816907248334300284e+00,8.125757385029788171e-01,8.233343688409540118e-01
