8.077271023921734905e-01,1.180582449880544837e+00,9.901428466557494756e-01
8.107109056702662686e-01,1.183133582342085655e+00,9.903922382962059290e-01
8.137237488237938354e-01,1.185634030920646342e+00,9.906342271258204990e-01
8.167640941560058154e-01,1.188083756540613045e+00,9.908693560974138892e-01
8.198304065281979414e-01,1.190482711187176079e+00,9.910981359105485167e-01
8.229211552657583750e-01,1.192830839096430617e+00,9.913210455919470032e-01
8.260348159771001564e-01,1.195128077914657139e+00,9.915385331326547202e-01
8.291698722858555914e-01,1.197374359825663204e+00,9.917510161785991762e-01
8.323248174768793639e-01,1.199569612645202454e+00,9.919588827710026369e-01
8.354981560567683596e-01,1.201713760881616633e+00,9.921624921329690316e-01
8.386884052297624015e-01,1.203806726761973200e+00,9.923621754984319754e-01
8.418940962900394176e-01,1.205848431223090822e+00,9.925582369795672433e-01
8.451137759315597853e-01,1.207838794866962884e+00,9.927509544687113108e-01
8.483460074767482650e-01,1.209777738880200904e+00,9.929405805707919308e-01
8.515893720254263943e-01,1.211665185917226495e+00,9.931273435622712809e-01
8.548424695255253392e-01,1.213501060947041577e+00,9.933114483726196431e-01
8.581039197672157837e-01,1.215285292063504441e+00,9.934930775843746620e-01
8.613723633021911352e-01,1.217017811259129223e+00,9.936723924479061720e-01
8.646464622899272534e-01,1.218698555162513131e+00,9.938495339070805290e-01
8.679249012728249557e-01,1.220327465739576178e+00,9.940246236321211848e-01
8.712063878822094987e-01,1.221904490958872325e+00,9.941977650560702706e-01
8.744896534772246266e-01,1.223429585421303090e+00,9.943690444113844062e-01
8.777734537187118491e-01,1.224902710954627993e+00,9.945385317633366196e-01
8.810565690802076855e-01,1.226323837173224129e+00,9.947062820370434766e-01
8.843378052982301396e-01,1.227692942003606236e+00,9.948723360350955058e-01
8.876159937640504261e-01,1.229010012176262823e+00,9.950367214429347573e-01
8.908899918591671740e-01,1.230275043684412317e+00,9.951994538192915352e-01
8.941586832367108828e-01,1.231488042210320932e+00,9.953605375691708668e-01
8.974209780510125078e-01,1.232649023519861942e+00,9.955199668970554638e-01
9.006758131375670606e-01,1.233758013826023792e+00,9.956777267381736740e-01
9.039221521456145547e-01,1.234815050122104241e+00,9.958337936658615552e-01
9.071589856255468654e-01,1.235820180485351694e+00,9.959881367732298374e-01
9.103853310733284188e-01,1.236773464351829110e+00,9.961407185275255038e-01
9.136002329340936479e-01,1.237674972763298964e+00,9.962914955957560270e-01
9.168027625670546188e-01,1.238524788586933267e+00,9.964404196403189307e-01
9.199920181738178160e-01,1.239323006708668684e+00,9.965874380835502144e-01
9.231671246921706597e-01,1.240069734201026952e+00,9.967324948402720430e-01
9.263272336573576959e-01,1.240765090466229736e+00,9.968755310175818618e-01
9.294715230328216560e-01,1.241409207355436584e+00,9.970164855812820859e-01
9.325991970123368446e-01,1.242002229264932645e+00,9.971552959884990575e-01
9.357094857954131317e-01,1.242544313210092843e+00,9.972918987861862927e-01
9.388016453377981962e-01,1.243035628877939835e+00,9.974262301753422655e-01
9.418749570788502723e-01,1.243476358659113323e+00,9.975582265409067562e-01
9.449287276475025754e-01,1.243866697660052756e+00,9.976878249474223637e-01
9.479622885484814132e-01,1.244206853696192772e+00,9.978149636006653500e-01
9.509749958303876927e-01,1.244497047266954981e+00,9.979395822755602330e-01
