7.653937729038652327e-01,-5.904826097625398562e-01,-2.559348744661549269e-01,5.926299553756954053e-01,8.017433504877419237e-01,-7.744246858211090156e-02,2.509225147159730440e-01,-9.240069002291068090e-02,9.635870506040969952e-01
7.636008007561445599e-01,-5.939067845038141780e-01,-2.533545902582289289e-01,5.939794908795628103e-01,7.999725776902641972e-01,-8.504257379718557774e-02,2.531840861883508653e-01,-8.554885308368864738e-02,9.636281503967365492e-01
7.619769550290569349e-01,-5.972545090444976168e-01,-2.503560892621997103e-01,5.953222755748013295e-01,7.981753131878783769e-01,-9.223642242559468296e-02,2.549166691471680957e-01,-7.876052846095230042e-02,9.637501081439445727e-01
7.605151778074252800e-01,-6.005223532989086843e-01,-2.469606598486508708e-01,5.966667381632445588e-01,7.963559143509653104e-01,-9.902555855874803359e-02,2.561356435449284041e-01,-7.204277109175119542e-02,9.639524735375946118e-01
7.592077248933181144e-01,-6.037072832796990252e-01,-2.431895280997047049e-01,5.980201886978626646e-01,7.945187597904955767e-01,-1.054124957049483585e-01,2.568569336655805446e-01,-6.540226644404904810e-02,9.642339234708025009e-01
7.580462776015153281e-01,-6.068066645053911135e-01,-2.390638260513879287e-01,5.993888539956835348e-01,7.926682138178486881e-01,-1.114006486002788870e-01,2.570969519854869323e-01,-5.884534573492898601e-02,9.645923400924916180e-01
7.570220509888345717e-01,-6.098182621333001485e-01,-2.346045640761915685e-01,6.007779194566220671e-01,7.908085939779447848e-01,-1.169942698767702099e-01,2.568725477937080504e-01,-5.237799976466832319e-02,9.650248905238774100e-01
7.561258979772251809e-01,-6.127402381077943216e-01,-2.298326065025126652e-01,6.021915763471931138e-01,7.889441416008073915e-01,-1.221983911933708644e-01,2.562009597652164516e-01,-4.600589133327245839e-02,9.655281073992685315e-01
7.553484089069865126e-01,-6.155711455979858693e-01,-2.247686496575253268e-01,6.036330736688954035e-01,7.870789953025482122e-01,-1.270187684028358799e-01,2.550997717261344055e-01,-3.973436624277203871e-02,9.660979694650845273e-01
7.546800061233793766e-01,-6.183099209838505139e-01,-2.194332016139774744e-01,6.051047737883836763e-01,7.852171673556729292e-01,-1.314618303099491237e-01,2.535868709064507120e-01,-3.356846292098357443e-02,9.667299815362082605e-01
7.541110332589930909e-01,-6.209558736357525532e-01,-2.138465630173023158e-01,6.066082110600696797e-01,7.833625228399421214e-01,-1.355346305722012756e-01,2.516804080407448740e-01,-2.751292073009158068e-02,9.674192531686269803e-01
7.536318389271778884e-01,-6.235086737196117168e-01,-2.080288084656805592e-01,6.081441527216989718e-01,7.815187614782117542e-01,-1.392448023014453418e-01,2.493987587492105806e-01,-2.157218704657629799e-02,9.681605754627589100e-01
7.532328545901472161e-01,-6.259683382484806380e-01,-2.019997680107920024e-01,6.097126613900243353e-01,7.796894020562861183e-01,-1.426005149422846785e-01,2.467604857076424740e-01,-1.575042321802544443e-02,9.689484954639133729e-01
7.529046664103333786e-01,-6.283352155910949532e-01,-1.957790084397114383e-01,6.113131585273759994e-01,7.778777693214493638e-01,-1.456104330285757920e-01,2.437843011943708060e-01,-1.005150951739373910e-02,9.697773876759521183e-01
7.526380809363890645e-01,-6.306099686389720071e-01,-1.893858140873914686e-01,6.129444882912654657e-01,7.760869832507071298e-01,-1.482836764521816286e-01,2.404890296827446594e-01,-4.479049226258469130e-03,9.706415222523094855e-01
7.524241845167791709e-01,-6.327935568256439769e-01,-1.828391670135545988e-01,6.146049812187268646e-01,7.743199505766344970e-01,-1.506297819162167317e-01,2.368935702280424438e-01,9.636280138362735004e-04,9.715351294758531875e-01
7.522543963749007689e-01,-6.348872171845187928e-01,-1.761577264565231671e-01,6.162925172355080417e-01,7.725793584559318417e-01,-1.526586652874366568e-01,2.330168584762797868e-01,6.273463438823942417e-03,9.724524601862688522e-01
7.521205153206017568e-01,-6.368924446254067284e-01,-1.693598075487383892e-01,6.180045875179940307e-01,7.708676701632347639e-01,-1.543805846077173083e-01,2.288778281978982865e-01,1.144766684436721027e-02,9.733878418612150751e-01
7.520147601140751981e-01,-6.388109716037284613e-01,-1.624633593437931622e-01,6.197383547734127696e-01,7.691871226903417291e-01,-1.558061035713839693e-01,2.244953723204862472e-01,1.648371457085891223e-02,9.743357301057129494e-01
7.519298035394661461e-01,-6.406447473506547974e-01,-1.554859422620434306e-01,6.214907115418130124e-01,7.675397261288243733e-01,-1.569460553226498800e-01,2.198883035005519404e-01,2.137934765386766134e-02,9.752907553532659257e-01
7.518588002870093545e-01,-6.423959168266311082e-01,-1.484447051108629956e-01,6.232583361618480033e-01,7.659272647119731436e-01,-1.578115064740213125e-01,2.150753143337095219e-01,2.613257000961062559e-02,9.762477646319857039e-01
7.517954087838034649e-01,-6.440667995548001734e-01,-1.413563618760421969e-01,6.250377460817300168e-01,7.643512993902803476e-01,-1.584137212916251480e-01,2.100749373548986554e-01,3.074164653408603676e-02,9.772018582993529101e-01
7.517338071540251576e-01,-6.456598684845306080e-01,-1.342371685125013092e-01,6.268253482369138263e-01,7.628131718132244998e-01,-1.587641260358270134e-01,2.049055050246009479e-01,3.520510100520781588e-02,9.781484216998084236e-01
7.516687035289277841e-01,-6.471777290284677076e-01,-1.271028999853903163e-01,6.286174862570761412e-01,7.613140095890849057e-01,-1.588742734844930393e-01,1.995851099330198664e-01,3.952171368938858093e-02,9.790831517496756398e-01
