1.852939717602537939e+03,1.846492211721410513e+03,1.846680771126152649e+03,1.849290613082613618e+03
1.854843900226095229e+03,1.848417699305810629e+03,1.848626937296071674e+03,1.851281669462053287e+03
1.856648029074889791e+03,1.850256346604684722e+03,1.850482162027407639e+03,1.853177028301035307e+03
1.858354433939993214e+03,1.852009556736581999e+03,1.852248164755581683e+03,1.854978559464986802e+03
1.859965827411430837e+03,1.853679151701769342e+03,1.853927068200979193e+03,1.856688537390492911e+03
1.861485248398397516e+03,1.855267316538810974e+03,1.855521342379021462e+03,1.858309584560257235e+03
1.862916008585121062e+03,1.856776546033340537e+03,1.857033751328042854e+03,1.859844617752787372e+03
1.864261642005930980e+03,1.858209594216113146e+03,1.858467302767790216e+03,1.861296797276027519e+03
1.865525857867793547e+03,1.859569426829336180e+03,1.859825200845113386e+03,1.862669479337085932e+03
1.866712496699824214e+03,1.860859176886571731e+03,1.861110802071720173e+03,1.863966171648688714e+03
1.867825489864848805e+03,1.862082103403762176e+03,1.862327574512732326e+03,1.865190492327028096e+03
1.868868822429627471e+03,1.863241553336115885e+03,1.863479060243967979e+03,1.866346132094661016e+03
1.869846499356753839e+03,1.864340926717954517e+03,1.864568841060162185e+03,1.867436819766556027e+03
1.870762514953059053e+03,1.865383644969681200e+03,1.865600507385020592e+03,1.868466290967153782e+03
1.871620825483249973e+03,1.866373122309963264e+03,1.866577630309223196e+03,1.869438259999188404e+03
1.872425324841518886e+03,1.867312740184371251e+03,1.867503736658135040e+03,1.870356394765592995e+03
1.873179823154072210e+03,1.868205824605885027e+03,1.868382286975769603e+03,1.871224294626087612e+03
1.873888028174264946e+03,1.869055626286178722e+03,1.869216656296337533e+03,1.872045471057012492e+03
1.874553529323953171e+03,1.869865303423345267e+03,1.870010117563202812e+03,1.872823330973052634e+03
1.875179784226976381e+03,1.870637907003877672e+03,1.870765827548038033e+03,1.873561162561039509e+03
1.875770107576675628e+03,1.871376368470455191e+03,1.871486815117425294e+03,1.874262123471195764e+03
1.876327662177937555e+03,1.872083489602679947e+03,1.872175971691096038e+03,1.874929231208485589e+03
1.876855452003894698e+03,1.872761934456448444e+03,1.872836043734813757e+03,1.875565355565999880e+03
1.877356317109274869e+03,1.873414223207282248e+03,1.873469627131509469e+03,1.876173212943174576e+03
1.877832930244402860e+03,1.874042727745033517e+03,1.874079163276873942e+03,1.876755362393543692e+03
1.878287795018901761e+03,1.874649668869321431e+03,1.874666936748120634e+03,1.877314203250535911e+03
1.878723245467862171e+03,1.875237114939434832e+03,1.875235074399131918e+03,1.877851974184390656e+03
1.879141446879212253e+03,1.875806981837058402e+03,1.875785545740529642e+03,1.878370753547573258e+03
1.879544397746847380e+03,1.876361034105137605e+03,1.876320164468347230e+03,1.878872460872810734e+03
1.879933932720731264e+03,1.876900887132219623e+03,1.876840591011244442e+03,1.879358859393398916e+03
1.880311726431036504e+03,1.877428010258221093e+03,1.877348335972880250e+03,1.879831559462083533e+03
1.880679298071301446e+03,1.877943730683286049e+03,1.877844764352194488e+03,1.880292022751747027e+03
1.881038016631337541e+03,1.878449238068898012e+03,1.878331100431681762e+03,1.880741567127714234e+03
1.881389106678618191e+03,1.878945589726446997e+03,1.878808433230242599e+03,1.881181372088349235e+03
1.881733654592471339e+03,1.879433716295960267e+03,1.879277722424138801e+03,1.881612484677879820e+03
1.882072615163571299e+03,1.879914427823569440e+03,1.879739804646347011e+03,1.882035825781604672e+03
1.882406818476458511e+03,1.880388420153914694e+03,1.880195400081371645e+03,1.882452196720570100e+03
1.882736977000344041e+03,1.880856281559211766e+03,1.880645119278776519e+03,1.882862286069494985e+03
1.883063692818942855e+03,1.881318499533846079e+03,1.881089470115393851e+03,1.883266676627601782e+03
1.883387464936532751e+03,1.881775467689092920e+03,1.881528864842075109e+03,1.883665852478334500e+03
1.883708696603045610e+03,1.882227492688453140e+03,1.881963627156748316e+03,1.884060206080012449e+03
1.884027702606637149e+03,1.882674801170125193e+03,1.882393999251252808e+03,1.884450045334681363e+03
1.884344716487395544e+03,1.883117546608245902e+03,1.882820148784975800e+03,1.884835600588100078e+03
1.884659897631000376e+03,1.883555816069992716e+03,1.883242175743110010e+03,1.885217031518957583e+03
1.884973338205824348e+03,1.883989636830505788e+03,1.883660119142730764e+03,1.885594433880050019e+03
1.885285069911644541e+03,1.884418982812305785e+03,1.884073963554166085e+03,1.885967846058970508e+03
1.885595070512265465e+03,1.884843780820312304e+03,1.884483645409625069e+03,1.886337255430298683e+03
1.885903270128703753e+03,1.885263916547685085e+03,1.884889059075381738e+03,1.886702604474922964e+03
1.886209557272715756e+03,1.885679240332009613e+03,1.885290062667286293e+03,1.887063796646669743e+03
1.886513784604924695e+03,1.886089572644290911e+03,1.885686483593418416e+03,1.887420701969368110e+03
1.886815774404185049e+03,1.886494709297570580e+03,1.886078123810706529e+03,1.887773162351201790e+03
1.887115323738583356e+03,1.886894426364317724e+03,1.886464764785712305e+03,1.888120996606200379e+03
1.887412209330810811e+03,1.887288484795224576e+03,1.886846172152586178e+03,1.888464005175642569e+03
